gcid                 end                  start                valid                duration             blocknum            
156                  26459200000.0        26457260000.0        0.0078125            1940000.0            2882                
157                  26459200000.0        26457260000.0        0.0078125            1940000.0            3818                
158                  26461140000.0        26459200000.0        0.0078125            1940000.0            342                 
159                  26461140000.0        26459200000.0        0.0078125            1940000.0            743                 
160                  26461140000.0        26459200000.0        0.0078125            1940000.0            1809                
161                  26461140000.0        26459200000.0        0.0078125            1940000.0            2280                
162                  26461140000.0        26459200000.0        0.0078125            1940000.0            2909                
163                  26461140000.0        26459200000.0        0.0078125            1940000.0            3870                
164                  26463080000.0        26461140000.0        0.0078125            1940000.0            345                 
165                  26463080000.0        26461140000.0        0.0078125            1940000.0            747                 
166                  26463080000.0        26461140000.0        0.0078125            1940000.0            1820                
167                  26463080000.0        26461140000.0        0.0078125            1940000.0            3011                
168                  26463080000.0        26461140000.0        0.0078125            1940000.0            3875                
169                  26463080000.0        26461140000.0        0.0078125            1940000.0            2281                
170                  26465020000.0        26463080000.0        0.0078125            1940000.0            363                 
171                  26465020000.0        26463080000.0        0.0078125            1940000.0            766                 
172                  26465020000.0        26463080000.0        0.0078125            1940000.0            2283                
173                  26465020000.0        26463080000.0        0.0078125            1940000.0            3024                
174                  26465020000.0        26463080000.0        0.0078125            1940000.0            3899                
175                  26465020000.0        26463080000.0        0.0078125            1940000.0            1862                
176                  26466960000.0        26465020000.0        0.0078125            1940000.0            403                 
177                  26466960000.0        26465020000.0        0.0078125            1940000.0            792                 
178                  26466960000.0        26465020000.0        0.0078125            1940000.0            1919                
179                  26466960000.0        26465020000.0        0.0078125            1940000.0            3925                
180                  26466960000.0        26465020000.0        0.0078125            1940000.0            2318                
181                  26467180000.0        26465020000.0        0.01171875           2160000.0            1210                
182                  26468660000.0        26465020000.0        0.01171875           3640000.0            3273                
183                  26468660000.0        26465020000.0        0.01171875           3640000.0            2668                
184                  26470600000.0        26468660000.0        0.0078125            1940000.0            426                 
185                  26470600000.0        26468660000.0        0.0078125            1940000.0            880                 
186                  26470600000.0        26468660000.0        0.0078125            1940000.0            1920                
187                  26470600000.0        26468660000.0        0.0078125            1940000.0            2319                
188                  26470600000.0        26468660000.0        0.0078125            1940000.0            3928                
189                  26470820000.0        26468660000.0        0.01171875           2160000.0            2774                
190                  26472300000.0        26468660000.0        0.01171875           3640000.0            1214                
191                  26472300000.0        26468660000.0        0.01171875           3640000.0            3290                
192                  26474240000.0        26472300000.0        0.0078125            1940000.0            440                 
193                  26474240000.0        26472300000.0        0.0078125            1940000.0            908                 
194                  26474240000.0        26472300000.0        0.0078125            1940000.0            1923                
195                  26474240000.0        26472300000.0        0.0078125            1940000.0            2321                
196                  26474240000.0        26472300000.0        0.0078125            1940000.0            3937                
197                  26474460000.0        26472300000.0        0.01171875           2160000.0            2776                
198                  26474460000.0        26472300000.0        0.01171875           2160000.0            3333                
199                  26475940000.0        26472300000.0        0.01171875           3640000.0            1217                
200                  26477880000.0        26475940000.0        0.0078125            1940000.0            463                 
201                  26477880000.0        26475940000.0        0.0078125            1940000.0            930                 
202                  26477880000.0        26475940000.0        0.0078125            1940000.0            1937                
203                  26477880000.0        26475940000.0        0.0078125            1940000.0            3975                
204                  26477880000.0        26475940000.0        0.0078125            1940000.0            2355                
205                  26479580000.0        26475940000.0        0.01171875           3640000.0            2883                
206                  26479580000.0        26475940000.0        0.01171875           3640000.0            1276                
