gcid                 end                  start                valid                duration             blocknum            
230                  28072580000.0        28070400000.0        0.01171875           2180000.0            771                 
231                  28072740000.0        28062660000.0        0.01171875           10080000.0           325                 
232                  28074240000.0        28062660000.0        0.01171875           11580000.0           331                 
233                  28074780000.0        28072580000.0        0.01171875           2200000.0            854                 
234                  28075740000.0        28062660000.0        0.01171875           13080000.0           405                 
235                  28076280000.0        28072740000.0        0.01171875           3540000.0            857                 
236                  28077800000.0        28069740000.0        0.01171875           8060000.0            731                 
237                  28078300000.0        28065240000.0        0.01171875           13060000.0           444                 
238                  28079300000.0        28071240000.0        0.01171875           8060000.0            829                 
239                  28081020000.0        28066740000.0        0.01171875           14280000.0           586                 
240                  28083380000.0        28081020000.0        0.01171875           2360000.0            859                 
241                  28083480000.0        28081020000.0        0.01171875           2460000.0            1097                
242                  28084880000.0        28081020000.0        0.01171875           3860000.0            917                 
243                  28084980000.0        28081020000.0        0.01171875           3960000.0            1210                
244                  28086480000.0        28081020000.0        0.01171875           5460000.0            1214                
245                  28087980000.0        28081020000.0        0.01171875           6960000.0            1217                
246                  28088640000.0        28086480000.0        0.01171875           2160000.0            1659                
247                  28089480000.0        28081020000.0        0.01171875           8460000.0            1276                
248                  28090820000.0        28088640000.0        0.01171875           2180000.0            1770                
249                  28090980000.0        28081020000.0        0.01171875           9960000.0            1318                
250                  28092740000.0        28084980000.0        0.01171875           7760000.0            1633                
251                  28093420000.0        28083380000.0        0.01171875           10040000.0           1360                
252                  28094260000.0        28087980000.0        0.01171875           6280000.0            1749                
253                  28094920000.0        28083480000.0        0.01171875           11440000.0           1383                
254                  28095960000.0        28089480000.0        0.01171875           6480000.0            1823                
255                  28096640000.0        28084880000.0        0.01171875           11760000.0           1423                
256                  28099040000.0        28096640000.0        0.01171875           2400000.0            2147                
257                  28099100000.0        28096640000.0        0.01171875           2460000.0            1918                
258                  28100540000.0        28096640000.0        0.01171875           3900000.0            2342                
259                  28100600000.0        28096640000.0        0.01171875           3960000.0            1979                
260                  28102100000.0        28096640000.0        0.01171875           5460000.0            1980                
261                  28102700000.0        28100540000.0        0.01171875           2160000.0            2668                
262                  28102720000.0        28099040000.0        0.01171875           3680000.0            2369                
263                  28103600000.0        28096640000.0        0.01171875           6960000.0            1933                
264                  28104220000.0        28099100000.0        0.01171875           5120000.0            2484                
265                  28104860000.0        28102100000.0        0.01171875           2760000.0            2776                
266                  28105100000.0        28096640000.0        0.01171875           8460000.0            1977                
267                  28106600000.0        28096640000.0        0.01171875           9960000.0            1983                
268                  28106820000.0        28102720000.0        0.01171875           4100000.0            2906                
269                  28108740000.0        28103600000.0        0.01171875           5140000.0            2923                
270                  28110260000.0        28100600000.0        0.01171875           9660000.0            2774                
