gcid                 end                  start                valid                duration             blocknum            
196                  8321380000.0         8315380000.0         0.0                  6000000.0            189                 
197                  8321380000.0         8319880000.0         0.0                  1500000.0            303                 
198                  8322880000.0         8315380000.0         0.0                  7500000.0            190                 
199                  8322880000.0         8319880000.0         0.0                  3000000.0            304                 
200                  8324380000.0         8315380000.0         0.0                  9000000.0            191                 
201                  8324380000.0         8321380000.0         0.0                  3000000.0            305                 
202                  8325880000.0         8315380000.0         0.0                  10500000.0           192                 
203                  8325880000.0         8321380000.0         0.0                  4500000.0            306                 
204                  8327380000.0         8315380000.0         0.0                  12000000.0           193                 
205                  8327380000.0         8322880000.0         0.0                  4500000.0            307                 
206                  8328880000.0         8316880000.0         0.0                  12000000.0           194                 
207                  8328880000.0         8322880000.0         0.0                  6000000.0            308                 
208                  8330380000.0         8328880000.0         0.0                  1500000.0            309                 
209                  8331880000.0         8328880000.0         0.0                  3000000.0            310                 
210                  8333380000.0         8328880000.0         0.0                  4500000.0            311                 
211                  8334880000.0         8328880000.0         0.0                  6000000.0            312                 
212                  8336380000.0         8328880000.0         0.0                  7500000.0            313                 
213                  8337880000.0         8328880000.0         0.0                  9000000.0            314                 
214                  8339380000.0         8328880000.0         0.0                  10500000.0           315                 
215                  8340880000.0         8328880000.0         0.0                  12000000.0           316                 
216                  8342380000.0         8330380000.0         0.0                  12000000.0           317                 
217                  8343880000.0         8331880000.0         0.0                  12000000.0           318                 
218                  8345380000.0         8333380000.0         0.0                  12000000.0           319                 
219                  8346880000.0         8334880000.0         0.0                  12000000.0           320                 
220                  8348380000.0         8336380000.0         0.0                  12000000.0           321                 
221                  8349880000.0         8337880000.0         0.0                  12000000.0           322                 
222                  8351380000.0         8339380000.0         0.0                  12000000.0           368                 
223                  8352880000.0         8340880000.0         0.0                  12000000.0           369                 
224                  8354380000.0         8352880000.0         0.0                  1500000.0            370                 
225                  8355880000.0         8352880000.0         0.0                  3000000.0            371                 
226                  8357380000.0         8352880000.0         0.0                  4500000.0            372                 
227                  8358880000.0         8352880000.0         0.0                  6000000.0            373                 
228                  8360380000.0         8352880000.0         0.0                  7500000.0            374                 
229                  8361880000.0         8352880000.0         0.0                  9000000.0            375                 
230                  8361880000.0         8360380000.0         0.0                  1500000.0            430                 
231                  8363380000.0         8352880000.0         0.0                  10500000.0           376                 
232                  8363380000.0         8361880000.0         0.0                  1500000.0            431                 
233                  8364880000.0         8352880000.0         0.0                  12000000.0           377                 
234                  8364880000.0         8361880000.0         0.0                  3000000.0            432                 
235                  8366380000.0         8354380000.0         0.0                  12000000.0           378                 
236                  8366380000.0         8363380000.0         0.0                  3000000.0            433                 
237                  8367880000.0         8355880000.0         0.0                  12000000.0           379                 
238                  8369380000.0         8357380000.0         0.0                  12000000.0           380                 
239                  8370880000.0         8358880000.0         0.0                  12000000.0           381                 
240                  8372380000.0         8370880000.0         0.0                  1500000.0            434                 
241                  8373880000.0         8370880000.0         0.0                  3000000.0            435                 
242                  8375380000.0         8370880000.0         0.0                  4500000.0            436                 
243                  8376880000.0         8370880000.0         0.0                  6000000.0            437                 
244                  8378380000.0         8370880000.0         0.0                  7500000.0            438                 
245                  8379880000.0         8370880000.0         0.0                  9000000.0            439                 
246                  8381380000.0         8370880000.0         0.0                  10500000.0           440                 
247                  8382880000.0         8370880000.0         0.0                  12000000.0           441                 
248                  8384380000.0         8372380000.0         0.0                  12000000.0           442                 
249                  8385880000.0         8373880000.0         0.0                  12000000.0           443                 
250                  8387380000.0         8375380000.0         0.0                  12000000.0           444                 
